Cayley - Single Note - Dom 7th.wav,0.840462505817413,2.93054723739624,0.077156439423561,468.072235107422,0.024390051141381,0.010648514144123,164.515121459961,0.027153294533491,C#
Leila Neverland - vocal response 3.wav,0.016905061900616,17.6946182250977,0.469062775373459,1290.90649414063,0.013670384883881,0.0420649535954,123.562919616699,0.016392739489675,Bb
Andrew Clarinet response to Sean finger mid.wav,0.005999545101076,12.28857421875,0.386115819215775,540.056274414063,0.010847367346287,0.014909939840436,119.987297058105,0.011997322551906,F
Cayley - Single Note - Root.wav,0.679090857505798,3.53784704208374,0.13317483663559,547.390441894531,0.020284622907639,0.011738433502615,92.0562591552734,0.022294856607914,Eb
Cayley - Guitar - Response #1.wav,0.07482460141182,11.0646409988403,0.498270630836487,1233.93103027344,0.008924783207476,0.039922077208757,120.540916442871,0.009302260354161,F
'Andrew - music response to Neil back - 9_6_20, 10.41 AM.wav',0.103894032537937,14.047963142395,0.569158792495728,577.96875,0.012792876921594,0.028317773714662,143.618316650391,0.024963397532702,A
Ezra Cipes- Ariel response 1.wav,0.00118480308447,17.875789642334,0.625756442546845,895.366577148437,0.012013061903417,0.040630917996168,144.350799560547,0.012354481033981,Bb
Cayley - Guitar - Response #2.wav,0.314070254564285,8.13576793670654,0.376215755939484,692.248107910156,0.01136395893991,0.019768744707108,154.380661010742,0.013262153603137,Bb
Cayley - Single Note - 9th.wav,0.889249205589294,4.09580945968628,0.081072427332401,623.319580078125,0.028621388599277,0.009303430095315,91.6200714111328,0.03003847412765,F
'Andrew - music response to Neil hands - 9_6_20, 10.52 AM.wav',0.039372839033604,10.0596914291382,0.389624804258347,675.589294433594,0.012716187164188,0.021144231781364,129.911148071289,0.021875098347664,D
Andrew harp response to Sean full body.wav,0.232905730605125,6.08021354675293,0.409743130207062,447.544372558594,0.01836534589529,0.033403791487217,120.892402648926,0.023890120908618,A
ben grossman - slide guitar response 2.wav,0.003803848521784,10.2871866226196,0.503648638725281,590.633422851563,0.014190969057381,0.026961423456669,129.428771972656,0.017055759206414,A
ben grossman - hurdy gurdy response 1.wav,0.534176707267761,5.76797914505005,0.467204332351685,350.029266357422,0.016877507790923,0.045077819377184,109.595443725586,0.03101178444922,Bb
Cayley - Vocals - Response #3.wav,0.007356877904385,15.4137659072876,0.42173570394516,988.755310058594,0.010609116405249,0.026926470920444,79.8101959228516,0.012204365804792,Bb
Lan Tung-erhu response 3.wav,0.007799172773957,14.3840208053589,0.45320725440979,1220.73693847656,0.009842965751886,0.04079744592309,135.78662109375,0.014658965170384,Eb
Andrew Stauffer - spoons and percussion - response 1 .wav,0.01584223844111,15.5966281890869,0.642659842967987,3968.52392578125,0.014323640614748,0.048945602029562,129.883178710938,0.022837558761239,D
ben grossman - pianet response 4.wav,0.037381619215012,11.5633306503296,0.399213075637817,361.154571533203,0.017659297212958,0.021025946363807,172.265426635742,0.019902223721147,Bb
Miles - music response to Nei dance II.wav,0.001137531013228,4.55578565597534,0.547677218914032,825.355773925781,0.052781153470278,0.055248029530048,129.479507446289,0.059892073273659,F
ben grossman - hurdy gurdy response 3.wav,0.001787254819646,21.341121673584,0.466093838214874,973.218994140625,0.007496662903577,0.015479664318264,99.5257034301758,0.010760768316686,Eb
Andrew flute response to Sean finger close.wav,0.034839689731598,12.4802293777466,0.294694125652313,1149.27856445313,0.011043583974242,0.020612323656678,101.55598449707,0.0156344845891,G
Aleks and Miles - Shaman Drum.wav,0.203363493084908,4.24943494796753,0.339011877775192,175.977874755859,0.042379923164845,0.055139657109976,78.5601501464844,0.057552833110094,Eb
Kathryn Ladano - bass clarinet response 2.wav,0.008167947642505,17.8125591278076,0.493627279996872,626.876708984375,0.011299280449748,0.019024444743991,99.3567352294922,0.021197998896241,D
Andrew - music response to Neil dance.wav,0.12663047015667,11.2408933639526,0.358160644769669,290.869476318359,0.031934224069119,0.046098157763481,128.503799438477,0.077078260481358,Bb
David Ryshpan keyboards response 1.wav,0.129865556955338,7.23207521438599,0.437204092741013,555.8515625,0.020358972251415,0.028136499226093,129.344207763672,0.024506326764822,Bb
Craig Pedersen - trumpet response 1.wav,0.00249812961556,25.2461128234863,0.611945509910584,1354.60681152344,0.012885024771094,0.018278282135725,126.125076293945,0.017440306022763,Bb
JEREMI ROY - dums_bass response 1.wav,0.000144093792187,11.0852451324463,0.466667979955673,1241.99450683594,0.045217052102089,0.047659691423178,112.525985717773,0.049805078655481,F#
Craig Pedersen - trumpet response 3.wav,0.01772690564394,32.4071578979492,0.692085862159729,1897.16088867188,0.008741380646825,0.007461600005627,129.635147094727,0.010272795334458,Bb
ben grossman - hurdy gurdy cluster.wav,0.534040510654449,4.76819372177124,0.406272172927856,624.5576171875,0.023141825571656,0.04698945581913,91.1098022460937,0.025596812367439,F
Andrew Stauffer - Glockenspiel - response 2.wav,0.001943143201061,13.9907054901123,0.319939345121384,1536.62280273437,0.009366779588163,0.011582578532398,119.807472229004,0.021291106939316,Eb
eno and the organ.wav,0.026596112176776,6.11048984527588,0.515967845916748,333.625396728516,0.012936046347022,0.028870383277536,154.688705444336,0.015962086617947,F#
miles - lin snelling.wav,0.060053158551455,3.57895922660828,0.498899906873703,397.574066162109,0.052674278616905,0.0772740021348,178.205795288086,0.059024207293987,E
Maria-audio response to Sean dance.wav,0.249447479844093,6.14682483673096,0.771850109100342,3825.83154296875,0.028631115332246,0.112798221409321,172.265930175781,0.046687062829733,E
Darren Williams - Bassoon Response 2.wav,0.035302959382534,14.9888744354248,0.52639251947403,605.734741210938,0.015897424891591,0.024846538901329,136.255020141602,0.018379619345069,F
